Timestep;REC_price_h;REC_price_d;REC_price_m;REC_price_y;DAC_h;Biomass_h;Solar_h;WindOffshore_h;WindOnshore_h;electrolysis_h;DAC_d;Biomass_d;Solar_d;WindOffshore_d;WindOnshore_d;electrolysis_d;DAC_m;Biomass_m;Solar_m;WindOffshore_m;WindOnshore_m;electrolysis_m;DAC_y;Biomass_y;Solar_y;WindOffshore_y;WindOnshore_y;electrolysis_y
90.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
91.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
92.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
93.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
94.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
95.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
96.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
97.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
98.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
99.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
100.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
101.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
102.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
103.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
104.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
105.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
106.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
107.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
108.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
109.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
110.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
111.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
112.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
113.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
114.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
115.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
116.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
117.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
118.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
119.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
120.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
121.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
122.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
123.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
124.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
125.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
126.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
127.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
128.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
129.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
130.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
131.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
132.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
133.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
134.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
135.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
136.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
137.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
138.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
139.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
140.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
141.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
142.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
143.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
144.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
145.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
146.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
147.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
148.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
149.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
150.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
151.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
152.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
153.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
154.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
155.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
156.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
157.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
158.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
159.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
160.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
161.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
162.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
163.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
164.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
165.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
166.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
167.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
168.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
169.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
170.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
171.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
172.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
173.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
174.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
175.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
176.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
177.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
178.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
179.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
180.0;0.0;0.0;0.0;5.788688342862503;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.9533509381022745e-7;110.37599999999986;114.00430019590326;46.292640144592994;114.00430019590326;-0.6092181818334753
